time,shunt_voltage,voltage,temperature,current
2023-07-01 14:08:17.733,1.71881,0.24806348,303.54989911639814,0.03647024874228449
2023-07-01 14:08:18.858,1.7187991,0.24806566,303.5538974169917,0.03647001746267168
2023-07-01 14:08:19.980,1.7187774,0.24806566,303.5572339085557,0.03646955702527738
2023-07-01 14:08:21.111,1.71881,0.24807,303.55684500880494,0.03647024874228449
2023-07-01 14:08:22.231,1.7187991,0.24807435,303.5631551160654,0.03647001746267168
2023-07-01 14:08:23.359,1.7187556,0.24807218,303.567531973909,0.03646909446605176
2023-07-01 14:08:24.483,1.7187991,0.24807761,303.56662808487783,0.03647001746267168
2023-07-01 14:08:25.631,1.7187774,0.24807652,303.56880351514553,0.03646955702527738
2023-07-01 14:08:26.751,1.7187448,0.24807652,303.5738163180614,0.03646886530827026
2023-07-01 14:08:27.876,1.7187882,0.24808304,303.5740888555776,0.03646978618305888
2023-07-01 14:08:28.999,1.7187774,0.2480863,303.5792225531242,0.03646955702527738
2023-07-01 14:08:30.125,1.7187448,0.24808304,303.58076247512804,0.03646886530827026
2023-07-01 14:08:31.257,1.7187665,0.24808956,303.58437169259355,0.03646932574566457
2023-07-01 14:08:32.391,1.7187774,0.24809174,303.5850180098322,0.03646955702527738
2023-07-01 14:08:33.510,1.7187665,0.24809282,303.58784472727814,0.03646932574566457
2023-07-01 14:08:34.637,1.7187774,0.24809391,303.58732980046756,0.03646955702527738
2023-07-01 14:08:35.766,1.7187774,0.24809826,303.59196403515125,0.03646955702527738
2023-07-01 14:08:36.883,1.7187882,0.24809826,303.5903032483805,0.03646978618305888
2023-07-01 14:08:38.006,1.7187556,0.24809717,303.5941551908351,0.03646909446605176
2023-07-01 14:08:39.177,1.7187665,0.24810695,303.6028981290096,0.03646932574566457
2023-07-01 14:08:40.302,1.7187665,0.24810478,303.60058629690695,0.03646932574566457
2023-07-01 14:08:41.426,1.7187339,0.24810369,303.60443852770555,0.03646863402865745
2023-07-01 14:08:42.541,1.7187448,0.24810695,303.60623534121186,0.03646886530827026
2023-07-01 14:08:43.667,1.7187774,0.24811021,303.60469491820453,0.03646955702527738
2023-07-01 14:08:44.845,1.7187991,0.2481113,303.6025190095748,0.03647001746267168
2023-07-01 14:08:45.962,1.7187882,0.24811456,303.6076682914815,0.03646978618305888
2023-07-01 14:08:47.089,1.7187448,0.24811456,303.61434283633724,0.03646886530827026
2023-07-01 14:08:48.212,1.7187556,0.24811456,303.61268185818756,0.03646909446605176
2023-07-01 14:08:49.379,1.7187339,0.24811782,303.6194923559106,0.03646863402865745
2023-07-01 14:08:50.515,1.7187448,0.24812108,303.62128907394793,0.03646886530827026
2023-07-01 14:08:51.634,1.7187991,0.24812651,303.6187228341624,0.03647001746267168
2023-07-01 14:08:52.761,1.7187774,0.24812434,303.61974836541697,0.03646955702527738
2023-07-01 14:08:53.886,1.7187448,0.2481276,303.6282353115587,0.03646886530827026
2023-07-01 14:08:55.008,1.7187448,0.24813086,303.63170843036403,0.03646886530827026
2023-07-01 14:08:56.140,1.7187448,0.24812977,303.6305471728494,0.03646886530827026
2023-07-01 14:08:57.259,1.7187339,0.24813412,303.63685806006794,0.03646863402865745
2023-07-01 14:08:58.385,1.7187665,0.24813847,303.63647828932113,0.03646932574566457
2023-07-01 14:08:59.511,1.7187774,0.24814281,303.63942544751274,0.03646955702527738
2023-07-01 14:09:00.640,1.7187448,0.24814064,303.6421277867801,0.03646886530827026
2023-07-01 14:09:01.774,1.7187339,0.24813847,303.6414924657786,0.03646863402865745
2023-07-01 14:09:02.920,1.718723,0.24814281,303.6477928085606,0.03646840274904464
2023-07-01 14:09:04.043,1.7187339,0.24814281,303.6461162176831,0.03646863402865745
2023-07-01 14:09:05.172,1.7187339,0.24814607,303.6495893585145,0.03646863402865745
2023-07-01 14:09:06.300,1.7187013,0.24814716,303.655765232524,0.03646794231165034
2023-07-01 14:09:07.455,1.7187339,0.24814933,303.6530625348572,0.03646863402865745
2023-07-01 14:09:08.590,1.7187339,0.24815151,303.6553850915466,0.03646863402865745
2023-07-01 14:09:09.708,1.718723,0.24815368,303.6593736780693,0.03646840274904464
2023-07-01 14:09:10.834,1.7187122,0.24815259,303.65987370738105,0.03646817359126314
2023-07-01 14:09:11.964,1.718723,0.24815911,303.6651587986217,0.03646840274904464
2023-07-01 14:09:13.086,1.7187339,0.24815585,303.6600088970658,0.03646863402865745
2023-07-01 14:09:14.216,1.7187122,0.2481602,303.6679814502992,0.03646817359126314
2023-07-01 14:09:15.333,1.718723,0.2481602,303.6663200843311,0.03646840274904464
2023-07-01 14:09:16.455,1.7187013,0.24816672,303.6766047144216,0.03646794231165034
2023-07-01 14:09:17.577,1.718723,0.24816346,303.669793287462,0.03646840274904464
2023-07-01 14:09:18.710,1.7186578,0.24816346,303.67982346457177,0.036467019315030415
2023-07-01 14:09:19.848,1.7187013,0.24816781,303.6777660147932,0.03646794231165034
