time,shunt_voltage,voltage,temperature,current,seconds_combined,temperature_corr_err,temperature_uncorr
2023-07-01 14:54:30.552,1.7173974,0.2495066,305.3086381264661,0.036440275753197,15293.557,0.05523328612937025,305.30626337792967
2023-07-01 14:54:31.676,1.7173648,0.24950552,305.3125370963672,0.0364395840361899,15294.681,0.05523328612937025,305.3101632512152
2023-07-01 14:54:32.792,1.7173757,0.24950552,305.31084706797765,0.0364398153158027,15295.797,0.05523328612937025,305.3084741197803
2023-07-01 14:54:33.919,1.7173648,0.24950769,305.3148499249901,0.0364395840361899,15296.924,0.05523328612937025,305.31247788258844
2023-07-01 14:54:35.054,1.7173974,0.24950878,305.31095976184395,0.036440275753197,15298.059,0.05523328612937025,305.3085886316677
2023-07-01 14:54:36.173,1.7173866,0.2495066,305.31030720840903,0.0364400465954155,15299.178,0.05523328612937025,305.3079369775986
2023-07-01 14:54:37.298,1.7173648,0.24951204,305.3194871384613,0.0364395840361899,15300.303,0.05523328612937025,305.31711781183907
2023-07-01 14:54:38.424,1.7173322,0.24950878,305.32106104481653,0.0364388923191828,15301.429,0.05523328612937025,305.3186926231862
2023-07-01 14:54:39.590,1.7173648,0.24950769,305.3148453670779,0.0364395840361899,15302.595,0.05523328612937025,305.31247788258844
2023-07-01 14:54:40.716,1.7173866,0.24950878,305.3126288254569,0.0364400465954155,15303.721,0.05523328612937025,305.31026224595934
2023-07-01 14:54:41.844,1.7173974,0.24950769,305.3097916776969,0.036440275753197,15304.849,0.05523328612937025,305.3074260047987
2023-07-01 14:54:42.972,1.7173648,0.24950443,305.31136536857537,0.0364395840361899,15305.977,0.05523328612937025,305.30900060227646
2023-07-01 14:54:44.096,1.7173431,0.24950986,305.3205192654562,0.0364391235987956,15307.101,0.05523328612937025,305.3181554025418
2023-07-01 14:54:45.216,1.7173648,0.24950769,305.3148408453333,0.0364395840361899,15308.221,0.05523328612937025,305.31247788258844
2023-07-01 14:54:46.346,1.7173757,0.24950878,305.3143134325605,0.0364398153158027,15309.351,0.05523328612937025,305.3119513780224
2023-07-01 14:54:47.465,1.7173866,0.24950986,305.31377536894325,0.0364400465954155,15310.47,0.05523328612937025,305.31141421377106
2023-07-01 14:54:48.588,1.7173648,0.24950878,305.31600078411856,0.0364395840361899,15311.593,0.05523328612937025,305.3136405315271
2023-07-01 14:54:49.711,1.7173648,0.24950986,305.31715186397247,0.0364395840361899,15312.716,0.05523328612937025,305.3147925139617
2023-07-01 14:54:50.835,1.7173974,0.24951312,305.3155762531669,0.036440275753197,15313.84,0.05523328612937025,305.31321780654065
2023-07-01 14:54:51.962,1.7173757,0.24951204,305.31778617709506,0.0364398153158027,15314.967,0.05523328612937025,305.3154286362644
2023-07-01 14:54:53.083,1.717354,0.24950986,305.318822838895,0.0364393548784084,15316.088,0.05523328612937025,305.3164661990377
2023-07-01 14:54:54.207,1.7173757,0.24950986,305.3154590896184,0.0364398153158027,15317.212,0.05523328612937025,305.3131033531455
2023-07-01 14:54:55.330,1.717354,0.24951204,305.32114634543035,0.0364393548784084,15318.335,0.05523328612937025,305.31879151153817
2023-07-01 14:54:56.444,1.7173322,0.24951421,305.32683858336384,0.0364388923191828,15319.449,0.05523328612937025,305.32448464481894
2023-07-01 14:54:57.579,1.7173322,0.2495066,305.3187203074874,0.0364388923191828,15320.584,0.05523328612937025,305.3163672811679
2023-07-01 14:54:58.740,1.717354,0.24950769,305.31650364630553,0.0364393548784084,15321.745,0.05523328612937025,305.3141515531082
2023-07-01 14:54:59.869,1.7173322,0.24950878,305.32104380898045,0.0364388923191828,15322.874,0.05523328612937025,305.3186926231862
2023-07-01 14:55:00.993,1.717354,0.24951095,305.3199791376977,0.0364393548784084,15323.998,0.05523328612937025,305.3176288552879
2023-07-01 14:55:02.116,1.717354,0.24951095,305.31997823511693,0.0364393548784084,15325.121,0.05523328612937025,305.3176288552879
2023-07-01 14:55:03.243,1.7173214,0.24950769,305.32155216027337,0.0364386631614013,15326.248,0.05523328612937025,305.31920368624
2023-07-01 14:55:04.373,1.7173214,0.24950769,305.32155125206657,0.0364386631614013,15327.378,0.05523328612937025,305.31920368624
2023-07-01 14:55:05.493,1.7173431,0.2495153,305.32630471970833,0.0364391235987956,15328.498,0.05523328612937025,305.3239580540513
2023-07-01 14:55:06.615,1.717354,0.24951204,305.3211372754182,0.0364393548784084,15329.62,0.05523328612937025,305.31879151153817
2023-07-01 14:55:07.738,1.7173214,0.24951095,305.32502591572876,0.0364386631614013,15330.743,0.05523328612937025,305.3226810544295
2023-07-01 14:55:08.975,1.7173322,0.24951312,305.325665840904,0.0364388923191828,15331.98,0.05523328612937025,305.3233219738098
2023-07-01 14:55:10.106,1.7173431,0.24950986,305.3204983606254,0.0364391235987956,15333.111,0.05523328612937025,305.3181554025418
2023-07-01 14:55:11.225,1.7173431,0.24951638,305.3274521097599,0.0364391235987956,15334.23,0.05523328612937025,305.32511005104215
2023-07-01 14:55:12.350,1.7173648,0.24951312,305.3206109488033,0.0364395840361899,15335.355,0.05523328612937025,305.3182697942737
2023-07-01 14:55:13.473,1.7173431,0.24950986,305.3204956544906,0.0364391235987956,15336.478,0.05523328612937025,305.3181554025418
2023-07-01 14:55:14.600,1.7173322,0.24951095,305.3233466446513,0.0364388923191828,15337.605,0.05523328612937025,305.32100729849805
2023-07-01 14:55:15.735,1.717354,0.24951204,305.321129945466,0.0364393548784084,15338.74,0.05523328612937025,305.31879151153817
2023-07-01 14:55:16.853,1.7173214,0.24950986,305.32385591147414,0.0364386631614013,15339.858,0.05523328612937025,305.32151837610843
2023-07-01 14:55:17.980,1.7173105,0.24951421,305.33018434927754,0.0364384318817885,15340.985,0.05523328612937025,305.32784771970745
2023-07-01 14:55:19.101,1.7173431,0.24951421,305.3251311190184,0.0364391235987956,15342.106,0.05523328612937025,305.3227953904216
2023-07-01 14:55:20.229,1.7173322,0.24951312,305.3256567958072,0.0364388923191828,15343.234,0.05523328612937025,305.3233219738098
2023-07-01 14:55:21.357,1.7173431,0.24951421,305.3251293058197,0.0364391235987956,15344.362,0.05523328612937025,305.3227953904216
2023-07-01 14:55:22.477,1.7173431,0.2495153,305.32629106927976,0.0364391235987956,15345.482,0.05523328612937025,305.3239580540513
2023-07-01 14:55:23.602,1.7173214,0.24951638,305.33080522352776,0.0364386631614013,15346.607,0.05523328612937025,305.3284731124874
2023-07-01 14:55:24.724,1.717354,0.24951421,305.32343736673096,0.0364393548784084,15347.729,0.05523328612937025,305.3211061574676
2023-07-01 14:55:25.851,1.7173322,0.24951095,305.3233376019657,0.0364388923191828,15348.856,0.05523328612937025,305.32100729849805
2023-07-01 14:55:26.982,1.7173431,0.24951204,305.32281012425824,0.0364391235987956,15349.987,0.05523328612937025,305.3204807298011
2023-07-01 14:55:28.115,1.7173648,0.24951421,305.3217609270515,0.0364395840361899,15351.12,0.05523328612937025,305.31943244321235
2023-07-01 14:55:29.242,1.717354,0.24951204,305.3211190895817,0.0364393548784084,15352.247,0.05523328612937025,305.31879151153817
