time,pressure
2024-06-12 09:12:30,
2024-06-12 09:22:30,2.5E-5
2024-06-12 09:32:30,
2024-06-12 09:42:31,
2024-06-12 09:52:31,
2024-06-12 10:02:32,
2024-06-12 10:12:33,
2024-06-12 10:22:33,2.5E-5
2024-06-12 10:32:33,
2024-06-12 10:42:34,
2024-06-12 10:52:35,
2024-06-12 11:02:36,
2024-06-12 11:12:37,
2024-06-12 11:22:38,2.5E-5
2024-06-12 11:32:39,
2024-06-12 11:42:40,
2024-06-12 11:52:40,
2024-06-12 12:02:41,
2024-06-12 12:12:41,
2024-06-12 12:22:42,2.5E-5
2024-06-12 12:32:43,
2024-06-12 12:42:44,
2024-06-12 12:52:45,
2024-06-12 13:02:46,
2024-06-12 13:12:46,
2024-06-12 13:22:47,2.5E-5
2024-06-12 13:32:47,
2024-06-12 13:42:48,
2024-06-12 13:52:48,
2024-06-12 14:02:49,
2024-06-12 14:12:49,
2024-06-12 14:22:49,2.5E-5
2024-06-12 14:32:50,
2024-06-12 14:42:50,
2024-06-12 14:52:50,
2024-06-12 15:02:51,
2024-06-12 15:12:52,
2024-06-12 15:22:52,2.5E-5
2024-06-12 15:32:52,3.0E-5
2024-06-12 15:42:53,
2024-06-12 15:52:53,
2024-06-12 16:02:54,
2024-06-12 16:12:54,
2024-06-12 16:22:54,2.5E-5
2024-06-12 16:32:54,
2024-06-12 16:42:55,
2024-06-12 16:52:56,
2024-06-12 17:02:57,
2024-06-12 17:12:57,
2024-06-12 17:22:58,2.5E-5
2024-06-12 17:32:58,
2024-06-12 17:42:59,
2024-06-12 17:52:59,
2024-06-12 18:03:00,
2024-06-12 18:13:00,
2024-06-12 18:23:01,2.5E-5
2024-06-12 18:33:02,
2024-06-12 18:43:02,
2024-06-12 18:53:02,
2024-06-12 19:03:02,
2024-06-12 19:13:02,
2024-06-12 19:23:03,2.5E-5
2024-06-12 19:33:04,
2024-06-12 19:43:05,
2024-06-12 19:53:06,
2024-06-12 20:03:06,
2024-06-12 20:13:06,
2024-06-12 20:23:06,2.5E-5
2024-06-12 20:33:07,
2024-06-12 20:43:08,
2024-06-12 20:53:09,
2024-06-12 21:03:10,
2024-06-12 21:13:11,
2024-06-12 21:23:12,2.5E-5
2024-06-12 21:33:12,
2024-06-12 21:43:12,
2024-06-12 21:53:12,
2024-06-12 22:03:13,
2024-06-12 22:13:14,
2024-06-12 22:23:14,2.5E-5
2024-06-12 22:33:15,
2024-06-12 22:43:15,
2024-06-12 22:53:16,
2024-06-12 23:03:16,
2024-06-12 23:13:17,
2024-06-12 23:23:18,2.5E-5
2024-06-12 23:33:19,
2024-06-12 23:43:20,
2024-06-12 23:53:20,
2024-06-13 00:03:20,
2024-06-13 00:13:21,
2024-06-13 00:23:21,2.5E-5
2024-06-13 00:33:21,
2024-06-13 00:43:22,
2024-06-13 00:53:23,
2024-06-13 01:03:24,
2024-06-13 01:13:24,
2024-06-13 01:23:25,2.5E-5
2024-06-13 01:33:25,
2024-06-13 01:43:26,
2024-06-13 01:53:27,
2024-06-13 02:03:28,
2024-06-13 02:13:28,
2024-06-13 02:23:29,3.0E-5
2024-06-13 02:33:30,
2024-06-13 02:43:30,
2024-06-13 02:53:31,
2024-06-13 03:03:32,
2024-06-13 03:13:32,
2024-06-13 03:23:32,2.5E-5
2024-06-13 03:33:33,
2024-06-13 03:43:33,
2024-06-13 03:53:34,
2024-06-13 04:03:35,
2024-06-13 04:13:35,
2024-06-13 04:23:36,2.5E-5
2024-06-13 04:33:37,
2024-06-13 04:43:37,
2024-06-13 04:53:38,
2024-06-13 05:03:39,
2024-06-13 05:13:39,
2024-06-13 05:23:40,2.5E-5
2024-06-13 05:33:40,
2024-06-13 05:43:41,
2024-06-13 05:53:42,
2024-06-13 06:03:43,
2024-06-13 06:13:44,
2024-06-13 06:23:44,2.5E-5
2024-06-13 06:33:45,
2024-06-13 06:43:46,
2024-06-13 06:53:46,
2024-06-13 07:03:47,
2024-06-13 07:13:48,
2024-06-13 07:23:48,2.5E-5
2024-06-13 07:33:49,
2024-06-13 07:43:50,
2024-06-13 07:53:51,
2024-06-13 08:03:51,
2024-06-13 08:13:52,
2024-06-13 08:23:53,2.5E-5
2024-06-13 08:33:53,
2024-06-13 08:43:54,
2024-06-13 08:53:55,
2024-06-13 09:03:56,
2024-06-13 09:13:57,
2024-06-13 09:23:58,2.5E-5
2024-06-13 09:33:59,
2024-06-13 09:43:59,
2024-06-13 09:53:59,
2024-06-13 10:04:00,
2024-06-13 10:14:00,
2024-06-13 10:24:01,2.2E-5
2024-06-13 10:34:01,
