time,shunt_resistance
2023-10-12 16:02:28.008656, 47.1291539
2023-10-12 16:02:28.782144, 47.1299281
2023-10-12 16:02:29.554824, 47.1296303
2023-10-12 16:02:30.330159, 47.1297494
2023-10-12 16:02:31.101254, 47.1297792
2023-10-12 16:02:31.869990, 47.1290348
2023-10-12 16:02:32.646165, 47.1296006
2023-10-12 16:02:33.418308, 47.1294517
2023-10-12 16:02:34.194743, 47.1299876
2023-10-12 16:02:34.970569, 47.1299281
2023-10-12 16:02:35.745160, 47.1296899
2023-10-12 16:02:36.501935, 47.1301365
2023-10-12 16:02:37.291346, 47.1300472
2023-10-12 16:02:38.065505, 47.1300174
2023-10-12 16:02:38.840878, 47.129541
2023-10-12 16:02:39.615772, 47.1303152
2023-10-12 16:02:40.385079, 47.1300174
2023-10-12 16:02:41.165322, 47.1298685
2023-10-12 16:02:41.932619, 47.1297494
2023-10-12 16:02:42.701022, 47.1295708
2023-10-12 16:02:43.475815, 47.129541
2023-10-12 16:02:44.252372, 47.1290051
2023-10-12 16:02:45.026087, 47.1296899
2023-10-12 16:02:45.804725, 47.1297197
2023-10-12 16:02:46.581048, 47.1304343
2023-10-12 16:02:47.355894, 47.1300472
2023-10-12 16:02:48.125172, 47.1294815
2023-10-12 16:02:48.906711, 47.1293326
2023-10-12 16:02:49.678977, 47.1296601
2023-10-12 16:02:50.453502, 47.1296601
2023-10-12 16:02:51.217205, 47.1302854
2023-10-12 16:02:52.002383, 47.1296899
2023-10-12 16:02:52.776953, 47.1298388
2023-10-12 16:02:53.549100, 47.1304045
2023-10-12 16:02:54.324097, 47.1301365
2023-10-12 16:02:55.095630, 47.1296899
2023-10-12 16:02:55.868969, 47.1297792
2023-10-12 16:02:56.640036, 47.1297197
2023-10-12 16:02:57.416650, 47.1294815
2023-10-12 16:02:58.190205, 47.1301365
2023-10-12 16:02:58.984605, 47.1301961
2023-10-12 16:02:59.743492, 47.1299281
2023-10-12 16:03:00.515895, 47.1297494
2023-10-12 16:03:01.287490, 47.1300472
2023-10-12 16:03:02.063811, 47.1294517
2023-10-12 16:03:02.836382, 47.1295112
2023-10-12 16:03:03.606453, 47.1297494
2023-10-12 16:03:04.382072, 47.129541
2023-10-12 16:03:05.163129, 47.1294815
2023-10-12 16:03:05.937332, 47.1293921
2023-10-12 16:03:06.711345, 47.1293624
2023-10-12 16:03:07.483727, 47.1289455
2023-10-12 16:03:08.260889, 47.1299281
2023-10-12 16:03:09.032884, 47.1301067
2023-10-12 16:03:09.806827, 47.1295708
2023-10-12 16:03:10.575256, 47.1292433
2023-10-12 16:03:11.348034, 47.1297494
2023-10-12 16:03:12.116719, 47.1302556
2023-10-12 16:03:12.893982, 47.1298685
2023-10-12 16:03:13.669716, 47.1296601
2023-10-12 16:03:14.446947, 47.130464
2023-10-12 16:03:15.225387, 47.1303152
2023-10-12 16:03:15.996445, 47.1298983
2023-10-12 16:03:16.774701, 47.1301663
2023-10-12 16:03:17.547971, 47.1299876
2023-10-12 16:03:18.320177, 47.1302258
2023-10-12 16:03:19.097861, 47.1299579
2023-10-12 16:03:19.872145, 47.1300174
2023-10-12 16:03:20.647929, 47.1295112
2023-10-12 16:03:21.424647, 47.1290051
2023-10-12 16:03:22.201149, 47.1293624
2023-10-12 16:03:22.970267, 47.1294219
2023-10-12 16:03:23.744059, 47.1298983
2023-10-12 16:03:24.521034, 47.129541
2023-10-12 16:03:25.286551, 47.1295708
2023-10-12 16:03:26.066393, 47.1296303
2023-10-12 16:03:26.842331, 47.1298983
2023-10-12 16:03:27.617579, 47.1300174
2023-10-12 16:03:28.387147, 47.1291837
2023-10-12 16:03:29.162744, 47.1290646
2023-10-12 16:03:29.934714, 47.1285584
2023-10-12 16:03:30.699939, 47.1295708
2023-10-12 16:03:31.487778, 47.1298685
2023-10-12 16:03:32.267538, 47.1296601
2023-10-12 16:03:33.040776, 47.1292433
2023-10-12 16:03:33.810309, 47.1300174
2023-10-12 16:03:34.580934, 47.1298983
2023-10-12 16:03:35.356875, 47.1295708
2023-10-12 16:03:36.131222, 47.1299281
2023-10-12 16:03:36.908612, 47.1298388
2023-10-12 16:03:37.682140, 47.1299579
2023-10-12 16:03:38.462718, 47.1297197
2023-10-12 16:03:39.240273, 47.1293028
2023-10-12 16:03:40.003673, 47.1293028
2023-10-12 16:03:40.772790, 47.1298685
2023-10-12 16:03:41.548602, 47.1296899
2023-10-12 16:03:42.314812, 47.1296899
2023-10-12 16:03:43.097954, 47.1297494
2023-10-12 16:03:43.875298, 47.1296899
2023-10-12 16:03:44.646770, 47.1295708
2023-10-12 16:03:45.414590, 47.1300174
2023-10-12 16:03:46.197564, 47.1299579
2023-10-12 16:03:46.978522, 47.1296601
2023-10-12 16:03:47.747046, 47.1300174
2023-10-12 16:03:48.518078, 47.1290646
2023-10-12 16:03:49.294032, 47.1291242
2023-10-12 16:03:50.063569, 47.128886
2023-10-12 16:03:50.836242, 47.1298388
2023-10-12 16:03:51.611594, 47.1291539
2023-10-12 16:03:52.385429, 47.1297197
2023-10-12 16:03:53.161107, 47.1297494
2023-10-12 16:03:53.936817, 47.1293624
2023-10-12 16:03:54.713192, 47.129541
2023-10-12 16:03:55.491249, 47.1297494
2023-10-12 16:03:56.267948, 47.1293921
2023-10-12 16:03:57.045417, 47.1294815
2023-10-12 16:03:57.818722, 47.1291837
2023-10-12 16:03:58.592492, 47.1292433
2023-10-12 16:03:59.364868, 47.1291539
2023-10-12 16:04:00.138265, 47.1290944
2023-10-12 16:04:00.912005, 47.1290051
2023-10-12 16:04:01.691086, 47.1296303
2023-10-12 16:04:02.463852, 47.1295708
2023-10-12 16:04:03.227483, 47.1293028
2023-10-12 16:04:04.001943, 47.129273
2023-10-12 16:04:04.772016, 47.1291242
2023-10-12 16:04:05.537188, 47.1295112
2023-10-12 16:04:06.312029, 47.1289157
2023-10-12 16:04:07.082316, 47.1290944
2023-10-12 16:04:07.851676, 47.1295112
2023-10-12 16:04:08.629564, 47.1285882
2023-10-12 16:04:09.398264, 47.1291837
2023-10-12 16:04:10.174544, 47.1293028
2023-10-12 16:04:10.945895, 47.1292433
2023-10-12 16:04:11.718441, 47.1290348
2023-10-12 16:04:12.493454, 47.1294815
2023-10-12 16:04:13.255359, 47.1297197
2023-10-12 16:04:14.025032, 47.1300174
2023-10-12 16:04:14.808370, 47.130077
2023-10-12 16:04:15.589069, 47.1299281
2023-10-12 16:04:16.364225, 47.1295708
2023-10-12 16:04:17.134952, 47.1297494
2023-10-12 16:04:17.905120, 47.1298685
2023-10-12 16:04:18.679242, 47.1296899
2023-10-12 16:04:19.459766, 47.1286478
2023-10-12 16:04:20.234756, 47.1299281
2023-10-12 16:04:21.006848, 47.1293624
2023-10-12 16:04:21.782815, 47.1295708
2023-10-12 16:04:22.558596, 47.1293921
2023-10-12 16:04:23.332515, 47.129541
2023-10-12 16:04:24.102120, 47.1293028
2023-10-12 16:04:24.873064, 47.1296006
2023-10-12 16:04:25.649254, 47.1292135
2023-10-12 16:04:26.417584, 47.1295112
2023-10-12 16:04:27.185426, 47.1292433
2023-10-12 16:04:27.960083, 47.1291242
2023-10-12 16:04:28.729073, 47.1292433
2023-10-12 16:04:29.513250, 47.128618
2023-10-12 16:04:30.288870, 47.1290944
2023-10-12 16:04:31.063760, 47.1290646
2023-10-12 16:04:31.837816, 47.1297494
2023-10-12 16:04:32.601714, 47.1305534
2023-10-12 16:04:33.376747, 47.1297494
2023-10-12 16:04:34.157106, 47.129541
2023-10-12 16:04:34.936472, 47.1299579
2023-10-12 16:04:35.706652, 47.1296006
2023-10-12 16:04:36.480525, 47.1293921
2023-10-12 16:04:37.253631, 47.1293326
2023-10-12 16:04:38.025733, 47.1290944
2023-10-12 16:04:38.799908, 47.129273
2023-10-12 16:04:39.572748, 47.1292135
2023-10-12 16:04:40.345458, 47.1294517
2023-10-12 16:04:41.109028, 47.1293326
2023-10-12 16:04:41.893951, 47.1290348
2023-10-12 16:04:42.665904, 47.1296601
2023-10-12 16:04:43.439485, 47.1293028
2023-10-12 16:04:44.210113, 47.1293921
2023-10-12 16:04:44.990729, 47.1290944
2023-10-12 16:04:45.765397, 47.1288562
2023-10-12 16:04:46.536815, 47.1293028
2023-10-12 16:04:47.307075, 47.1296006
2023-10-12 16:04:48.080846, 47.1303152
2023-10-12 16:04:48.856778, 47.1297197
2023-10-12 16:04:49.630822, 47.1294815
2023-10-12 16:04:50.400057, 47.1296899
2023-10-12 16:04:51.171669, 47.1293624
2023-10-12 16:04:51.950110, 47.1296899
2023-10-12 16:04:52.725994, 47.1295112
2023-10-12 16:04:53.499368, 47.1297494
2023-10-12 16:04:54.277607, 47.1298388
2023-10-12 16:04:55.047355, 47.129809
2023-10-12 16:04:55.823350, 47.1296303
2023-10-12 16:04:56.600172, 47.1291539
2023-10-12 16:04:57.369894, 47.1300472
2023-10-12 16:04:58.141371, 47.1291242
2023-10-12 16:04:58.920207, 47.1294815
2023-10-12 16:04:59.698732, 47.1294219
2023-10-12 16:05:00.465825, 47.1297494
2023-10-12 16:05:01.247558, 47.1296006
2023-10-12 16:05:02.020722, 47.1299281
2023-10-12 16:05:02.790755, 47.1294517
2023-10-12 16:05:03.568147, 47.1299281
2023-10-12 16:05:04.339803, 47.1292135
2023-10-12 16:05:05.116983, 47.1298685
2023-10-12 16:05:05.887205, 47.1296601
2023-10-12 16:05:06.664125, 47.1297792
2023-10-12 16:05:07.443242, 47.1297197
2023-10-12 16:05:08.215952, 47.1298685
2023-10-12 16:05:08.990722, 47.1299281
2023-10-12 16:05:09.765395, 47.1296601
2023-10-12 16:05:10.535972, 47.1293028
2023-10-12 16:05:11.315633, 47.1292135
2023-10-12 16:05:12.087719, 47.1301365
2023-10-12 16:05:12.857590, 47.1293921
2023-10-12 16:05:13.631407, 47.130077
2023-10-12 16:05:14.400932, 47.1295112
2023-10-12 16:05:15.176522, 47.1296899
2023-10-12 16:05:15.951470, 47.1295708
2023-10-12 16:05:16.724856, 47.1293028
2023-10-12 16:05:17.503976, 47.1287669
2023-10-12 16:05:18.282015, 47.1294219
2023-10-12 16:05:19.050029, 47.1298685
2023-10-12 16:05:19.831850, 47.1295708
2023-10-12 16:05:20.608806, 47.1297197
2023-10-12 16:05:21.384069, 47.1294219
2023-10-12 16:05:22.158376, 47.129541
2023-10-12 16:05:22.927237, 47.1294815
2023-10-12 16:05:23.709016, 47.1292135
2023-10-12 16:05:24.477769, 47.1293624
2023-10-12 16:05:25.254660, 47.1295112
2023-10-12 16:05:26.029459, 47.1290646
2023-10-12 16:05:26.801074, 47.1296006
2023-10-12 16:05:27.564278, 47.128886
2023-10-12 16:05:28.347513, 47.1290646
2023-10-12 16:05:29.125479, 47.129541
2023-10-12 16:05:29.898176, 47.1293326
2023-10-12 16:05:30.664051, 47.1292135
2023-10-12 16:05:31.438481, 47.1288562
2023-10-12 16:05:32.215544, 47.1293326
2023-10-12 16:05:32.974330, 47.1287669
2023-10-12 16:05:33.754619, 47.1290051
2023-10-12 16:05:34.527940, 47.1295708
2023-10-12 16:05:35.301425, 47.1295708
2023-10-12 16:05:36.069022, 47.1296899
2023-10-12 16:05:36.848765, 47.1301067
2023-10-12 16:05:37.611306, 47.1296303
2023-10-12 16:05:38.392376, 47.1300174
2023-10-12 16:05:39.165376, 47.1299579
2023-10-12 16:05:39.951272, 47.129541
2023-10-12 16:05:40.710133, 47.130077
2023-10-12 16:05:41.496622, 47.1297792
2023-10-12 16:05:42.256964, 47.1297494
2023-10-12 16:05:43.018539, 47.1296899
2023-10-12 16:05:43.800783, 47.1297494
2023-10-12 16:05:44.575689, 47.1296601
2023-10-12 16:05:45.358181, 47.1294219
2023-10-12 16:05:46.130017, 47.1294815
2023-10-12 16:05:46.895479, 47.1293624
2023-10-12 16:05:47.672724, 47.1297197
2023-10-12 16:05:48.451649, 47.1289157
2023-10-12 16:05:49.229477, 47.1290646
2023-10-12 16:05:50.004644, 47.1299281
2023-10-12 16:05:50.775996, 47.1293028
2023-10-12 16:05:51.545559, 47.1287669
2023-10-12 16:05:52.318724, 47.1296303
2023-10-12 16:05:53.095817, 47.129541
2023-10-12 16:05:53.869308, 47.1296899
2023-10-12 16:05:54.630243, 47.1295112
2023-10-12 16:05:55.412535, 47.1289753
2023-10-12 16:05:56.198724, 47.1296006
2023-10-12 16:05:56.966320, 47.1293921
2023-10-12 16:05:57.746013, 47.1289753
2023-10-12 16:05:58.522104, 47.1287073
2023-10-12 16:05:59.285936, 47.129273
2023-10-12 16:06:00.070101, 47.1288562
2023-10-12 16:06:00.846413, 47.1297197
2023-10-12 16:06:01.615871, 47.1295708
2023-10-12 16:06:02.393453, 47.1295708
2023-10-12 16:06:03.169149, 47.1293028
2023-10-12 16:06:03.943192, 47.1297494
2023-10-12 16:06:04.719641, 47.1296601
2023-10-12 16:06:05.480870, 47.1291539
2023-10-12 16:06:06.259164, 47.129541
2023-10-12 16:06:07.031619, 47.1291242
2023-10-12 16:06:07.813239, 47.1295112
2023-10-12 16:06:08.583026, 47.1296899
2023-10-12 16:06:09.362662, 47.1297792
2023-10-12 16:06:10.131562, 47.1296006
2023-10-12 16:06:10.908025, 47.1297792
2023-10-12 16:06:11.683265, 47.1291539
2023-10-12 16:06:12.463313, 47.1295708
2023-10-12 16:06:13.239880, 47.1291539
2023-10-12 16:06:14.012922, 47.1289455
2023-10-12 16:06:14.786689, 47.1292135
2023-10-12 16:06:15.558548, 47.1292135
2023-10-12 16:06:16.328725, 47.1292433
2023-10-12 16:06:17.098721, 47.1297494
2023-10-12 16:06:17.877223, 47.1294815
2023-10-12 16:06:18.648053, 47.1293624
2023-10-12 16:06:19.422989, 47.1292433
2023-10-12 16:06:20.192161, 47.1296303
2023-10-12 16:06:20.973809, 47.1292433
2023-10-12 16:06:21.750166, 47.1296899
2023-10-12 16:06:22.516501, 47.1294517
2023-10-12 16:06:23.298962, 47.1298388
2023-10-12 16:06:24.069991, 47.1297792
2023-10-12 16:06:24.832656, 47.1297197
2023-10-12 16:06:25.620531, 47.1301663
2023-10-12 16:06:26.396711, 47.1296601
2023-10-12 16:06:27.170751, 47.1292433
2023-10-12 16:06:27.944242, 47.129809
2023-10-12 16:06:28.722031, 47.1296601
2023-10-12 16:06:29.496159, 47.1294815
2023-10-12 16:06:30.269312, 47.1294219
2023-10-12 16:06:31.041234, 47.1293028
2023-10-12 16:06:31.813438, 47.1293921
2023-10-12 16:06:32.583717, 47.1296601
2023-10-12 16:06:33.355698, 47.1295112
2023-10-12 16:06:34.134361, 47.1285584
2023-10-12 16:06:34.907327, 47.1297494
2023-10-12 16:06:35.677466, 47.1293624
2023-10-12 16:06:36.446767, 47.1300174
2023-10-12 16:06:37.223585, 47.1294815
2023-10-12 16:06:37.992616, 47.1296006
2023-10-12 16:06:38.771746, 47.1293624
2023-10-12 16:06:39.536266, 47.1298388
2023-10-12 16:06:40.317670, 47.1295112
2023-10-12 16:06:41.080978, 47.1296601
2023-10-12 16:06:41.860718, 47.1287669
2023-10-12 16:06:42.633319, 47.1291837
2023-10-12 16:06:43.414374, 47.129273
2023-10-12 16:06:44.187520, 47.1295112
2023-10-12 16:06:44.962807, 47.1291539
2023-10-12 16:06:45.730791, 47.1290646
2023-10-12 16:06:46.504612, 47.1289157
2023-10-12 16:06:47.267087, 47.1286775
2023-10-12 16:06:48.050721, 47.1287073
2023-10-12 16:06:48.824550, 47.1289753
2023-10-12 16:06:49.601410, 47.1291837
2023-10-12 16:06:50.374569, 47.1291837
2023-10-12 16:06:51.154481, 47.1293624
2023-10-12 16:06:51.924886, 47.1288264
2023-10-12 16:06:52.701113, 47.1290051
2023-10-12 16:06:53.474406, 47.129541
2023-10-12 16:06:54.250436, 47.1287966
2023-10-12 16:06:55.024857, 47.1296006
2023-10-12 16:06:55.800679, 47.1291837
2023-10-12 16:06:56.575081, 47.1297494
2023-10-12 16:06:57.344226, 47.1291539
2023-10-12 16:06:58.108784, 47.1295708
2023-10-12 16:06:58.891224, 47.1293624
2023-10-12 16:06:59.656191, 47.1293921
2023-10-12 16:07:00.435314, 47.1295112
2023-10-12 16:07:01.212319, 47.1296303
2023-10-12 16:07:01.977074, 47.1294517
2023-10-12 16:07:02.754371, 47.1288562
2023-10-12 16:07:03.531555, 47.129273
2023-10-12 16:07:04.308139, 47.1297792
2023-10-12 16:07:05.082996, 47.1293624
2023-10-12 16:07:05.854938, 47.1296006
2023-10-12 16:07:06.625459, 47.1297197
2023-10-12 16:07:07.402608, 47.1293028
2023-10-12 16:07:08.177799, 47.1292433
2023-10-12 16:07:08.948668, 47.1293921
2023-10-12 16:07:09.722778, 47.1294815
2023-10-12 16:07:10.495231, 47.1298388
2023-10-12 16:07:11.263603, 47.1299579
2023-10-12 16:07:12.047760, 47.1295708
2023-10-12 16:07:12.822028, 47.1294815
2023-10-12 16:07:13.592194, 47.1298983
2023-10-12 16:07:14.372526, 47.1292433
2023-10-12 16:07:15.140829, 47.1294517
2023-10-12 16:07:15.912821, 47.1292433
2023-10-12 16:07:16.677325, 47.1294517
2023-10-12 16:07:17.464067, 47.1293028
2023-10-12 16:07:18.240335, 47.1296899
2023-10-12 16:07:19.012017, 47.1295112
2023-10-12 16:07:19.784844, 47.1297494
2023-10-12 16:07:20.565753, 47.1298388
2023-10-12 16:07:21.342926, 47.1291837
2023-10-12 16:07:22.116003, 47.1297494
2023-10-12 16:07:22.885824, 47.1292135
2023-10-12 16:07:23.653849, 47.1293624
2023-10-12 16:07:24.435625, 47.1290348
2023-10-12 16:07:25.211907, 47.1300174
2023-10-12 16:07:25.976761, 47.1297494
2023-10-12 16:07:26.759295, 47.1299579
2023-10-12 16:07:27.536339, 47.1289157
2023-10-12 16:07:28.296862, 47.1303152
2023-10-12 16:07:29.082432, 47.1297792
2023-10-12 16:07:29.862558, 47.1296601
2023-10-12 16:07:30.632472, 47.1298388
2023-10-12 16:07:31.408968, 47.1294219
2023-10-12 16:07:32.186112, 47.1296006
2023-10-12 16:07:32.960973, 47.1290944
2023-10-12 16:07:33.736277, 47.1287669
2023-10-12 16:07:34.516611, 47.1286775
2023-10-12 16:07:35.291386, 47.1285584
2023-10-12 16:07:36.068752, 47.1288264
2023-10-12 16:07:36.843631, 47.1290646
2023-10-12 16:07:37.610991, 47.1290348
2023-10-12 16:07:38.389632, 47.1293028
2023-10-12 16:07:39.169387, 47.1296006
2023-10-12 16:07:39.946056, 47.1287966
2023-10-12 16:07:40.843347, 47.1294219
2023-10-12 16:07:41.620647, 47.1287669
2023-10-12 16:07:42.397291, 47.1300174
2023-10-12 16:07:43.162916, 47.1297494
2023-10-12 16:07:43.950795, 47.1296303
2023-10-12 16:07:44.712284, 47.1296899
2023-10-12 16:07:45.485761, 47.1297792
2023-10-12 16:07:46.262947, 47.129809
2023-10-12 16:07:47.051583, 47.1294815
2023-10-12 16:07:47.812355, 47.1294815
2023-10-12 16:07:48.580724, 47.1293624
2023-10-12 16:07:49.369733, 47.1295708
2023-10-12 16:07:50.132906, 47.1299281
2023-10-12 16:07:50.919552, 47.1301663
2023-10-12 16:07:51.698694, 47.1293028
2023-10-12 16:07:52.459183, 47.1299579
2023-10-12 16:07:53.226964, 47.1297197
2023-10-12 16:07:53.999640, 47.1294517
2023-10-12 16:07:54.780137, 47.1295708
2023-10-12 16:07:55.567973, 47.1296303
2023-10-12 16:07:56.321707, 47.1298388
2023-10-12 16:07:57.096393, 47.1294219
2023-10-12 16:07:57.888901, 47.129809
2023-10-12 16:07:58.650979, 47.130077
2023-10-12 16:07:59.418782, 47.1296899
2023-10-12 16:08:00.192005, 47.1293624
2023-10-12 16:08:00.981633, 47.1291837
2023-10-12 16:08:01.739199, 47.1293624
2023-10-12 16:08:02.508491, 47.1301961
2023-10-12 16:08:03.281791, 47.1296006
2023-10-12 16:08:04.051462, 47.1302556
2023-10-12 16:08:04.826780, 47.1297792
2023-10-12 16:08:05.600356, 47.1297494
2023-10-12 16:08:06.367976, 47.1293624
2023-10-12 16:08:07.141897, 47.1300472
2023-10-12 16:08:07.930132, 47.1297197
2023-10-12 16:08:08.699751, 47.1301067
2023-10-12 16:08:09.479827, 47.1297494
2023-10-12 16:08:10.253712, 47.1296601
2023-10-12 16:08:11.013696, 47.1300174
2023-10-12 16:08:11.788990, 47.1301961
2023-10-12 16:08:12.561411, 47.129809
2023-10-12 16:08:13.336923, 47.1301067
2023-10-12 16:08:14.141111, 47.1300472
2023-10-12 16:08:14.897758, 47.1294517
2023-10-12 16:08:15.662897, 47.130077
2023-10-12 16:08:16.450609, 47.1305236
2023-10-12 16:08:17.203616, 47.130077
2023-10-12 16:08:17.977518, 47.1301365
2023-10-12 16:08:18.750594, 47.1302854
2023-10-12 16:08:19.541527, 47.1305236
2023-10-12 16:08:20.310209, 47.1299876
2023-10-12 16:08:21.086792, 47.1301961
2023-10-12 16:08:21.857851, 47.1298388
2023-10-12 16:08:22.624758, 47.1303747
2023-10-12 16:08:23.390592, 47.1302854
2023-10-12 16:08:24.180353, 47.130732
2023-10-12 16:08:24.939978, 47.1305534
2023-10-12 16:08:25.706449, 47.1306129
2023-10-12 16:08:26.479487, 47.1308511
2023-10-12 16:08:27.281276, 47.1306129
2023-10-12 16:08:28.040489, 47.1304938
2023-10-12 16:08:28.801434, 47.1309702
2023-10-12 16:08:29.591521, 47.1308213
2023-10-12 16:08:30.351185, 47.130077
2023-10-12 16:08:31.119318, 47.1304045
2023-10-12 16:08:31.899745, 47.1300174
2023-10-12 16:08:32.670469, 47.1302258
2023-10-12 16:08:33.437259, 47.130732
2023-10-12 16:08:34.215682, 47.1303449
2023-10-12 16:08:34.985266, 47.131
2023-10-12 16:08:35.759906, 47.1305534
2023-10-12 16:08:36.527009, 47.1305831
2023-10-12 16:08:37.312601, 47.1304045
2023-10-12 16:08:38.074434, 47.1303152
2023-10-12 16:08:38.857918, 47.1308213
2023-10-12 16:08:39.632718, 47.1305831
2023-10-12 16:08:40.421288, 47.1307916
2023-10-12 16:08:41.173831, 47.1305831
2023-10-12 16:08:41.955738, 47.1301663
2023-10-12 16:08:42.724109, 47.1301663
2023-10-12 16:08:43.500358, 47.1302258
2023-10-12 16:08:44.271133, 47.1300472
2023-10-12 16:08:45.043670, 47.1302556
2023-10-12 16:08:45.825749, 47.130077
2023-10-12 16:08:46.598048, 47.1304938
2023-10-12 16:08:47.377818, 47.1308213
2023-10-12 16:08:48.142555, 47.1308809
2023-10-12 16:08:48.926211, 47.1299876
